airline_sentiment,Cleaned_text
0,"['think', 'left', 'someth', 'plane', 'yesterday.', 'call...ah!']"
0,"['need', 'follow', 'back', 'order']"
0,"['need', 'start', 'fli', '😊😀😃😄']"
0,"['they', 'told', 'check', 'with', 'airlin', 'regul', 'first', 'that', 'contact', 'you.']"
-1,"['have', 'just', 'check', 'flight', 'from', '&amp;', 'been', 'told', 'atlant', 'fli', 'club', 'gold', 'benefits?!']"
-1,"['husband', 'order', 'three', 'drink', 'screen', 'they', 'never', 'came.', 'awesome!']"
-1,"['soooo', 'guy', 'go', 'leav', 'seatbelt', 'light', 'flight?', 'bare', 'call', 'thi', 'turbul']"
0,"['what', 'your', 'polici', 'fli', 'after', 'surgery?']"
0,"['post', 'second', 'consecut', 'full-year', 'profit']"
-1,"['funni', 'story,', 'your', 'websit', 'broken,', 'have', 'miss', 'javascript', 'stylesheet', 'checkin', 'process.', 'dislik', 'this!']"
1,"['would', 'love', 'more', 'virgin', 'just', 'like']"
0,"['result', 'handili', 'exce', 'forecast']"
0,"['appli', 'posit', ',and', 'wonder', 'guy', 'receiv', 'application.']"
0,"['achiev', 'second', 'year', 'profit', 'despit', 'revenu', 'pressur']"
0,"['give', 'posit', 'outlook,', 'see', 'increas', 'competit']"
-1,"['tri', 'check', 'into', '10:50am', 'flight', 'desktop', 'websit', ""it'"", 'work', '(some', 'sort', 'cach', 'bug)']"
0,"['weather', 'delay', '&gt;', 'next', 'week', '#jfk', '#bo', '#dca']"
0,"['check', 'websit', 'befor', 'airport!']"
-1,"['guy', 'know', 'your', 'check-in', 'link', 'from', 'email', 'broken?']"
0,"['pilot', 'say', 'expect', 'choppi', 'land', 'some', 'gusti', 'wind', 'temperatur', 'about', 'degre', '&amp;', 'w/the', 'windchil']"
1,"['love', ""can't"", 'wait', ""monday'"", 'return', 'flight...', 'mostli', 'just', 'watch', 'inflight', 'safeti', 'video', 'again.', '#sorrynotsorri']"
-1,"['lost', 'luggag', 'day', 'flight', 'from', '&amp;', 'call', 'everi', 'day,', 'response.pleas', 'give', 'back', 'stuff']"
-1,"['flight', 'book', 'problem', 'section', 'your', 'websit', 'seem', 'broken', 'chrome.', 'might', 'wanna', 'look', 'into', 'that.']"
1,"['just', 'want', 'have', 'rout', 'plan', 'thi', 'year', 'newark.', 'love', 'fli', 'guy', 'hope', 'more!']"
1,"['mean.', 'probabl', 'inappropri', 'while', 'board..', 'but,', ""it'""]"
1,"['happi', 'spend', 'together.', ""let'"", 'this!']"
0,"['save', 'saniti', 'right', 'now:']"
0,"['miss', 'flight.', 'doe', 'standbi', 'work?']"
1,"['they', 'were', 'veri', 'understand', 'help', 'out.', 'thx!', '#comp']"
0,"['brought', 'across', 'countri', 'today']"
1,"['thank', 'you!', 'absolut', 'will']"
-1,"['look', 'like', 'broken', 'link', 'your', 'asset']"
0,"['ready!?', ""let'"", 'together..', ""'noooo"", 'turbul', ""today!'""]"
-1,"['manag', 'itinerari', 'section', 'your', 'websit', 'seem', 'broken']"
-1,"[""can't"", 'check', 'your', 'site', 'look', 'like', 'thi', 'everi', 'time', 'load']"
0,"['help', 'thi', 'need', 'urgent', 'treatment', 'in🇺🇸2i', 'battl', 'cancer', 'could', 'help', 'with', 'flight', '💗#freyasfund']"
0,"['start', 'servic', 'hawaii', 'from', '#sanfrancisco', 'thi', 'year', '#biztravel']"
-1,"['other', 'carrier', 'less', 'than', 'half', 'price', 'round', 'trip', 'fare.', 'stunned.']"
-1,"['happen', 'late', 'flight', 'march', 'such', 'that', 'from', '~$550?']"
0,['sold!']
1,"['about', 'some', 'free', 'drink', 'flight', 'back', 'free', 'promo?']"
1,['thanks!']
0,"['momma', 'made']"
0,"['pleas', 'contact', 'about', 'portfolio', 'left', 'flight', 'from', 'tonit', 'seat', '7am.', 'need', 'returned.', 'call', '914-329-0185.']"
0,"['help.', 'flight', 'from', 'tonight.', 'seat', 'left', 'portfolio.', 'need', 'back!!']"
0,"['seattl', 'bound.', 'wifey', 'duffl', 'vday.', ""she'"", 'keeper!!!', 'holla!!!']"
-1,"['luggag', 'gone.', ""i'v"", 'file', 'paperwork,', 'promis', 'call/email.', 'still', 'resolut', 'respons', 'from', 'central', 'luggage.']"
0,"['debbi', 'baldwin', 'gave', '#rockstar', 'perform', 'safeti', 'demo', 'thi', 'even', 'vx919', '#las2sfo', '#bestcrew', '#sherock']"
1,['thanks!']
1,"['thank', 'take', 'care', 'flight!!', '#rockstar', '#travel']"
1,"['thank', 'love', 'soft', 'views!', '#travel', '#san', '#sfo']"
-1,"['request', 'mileag', 'challeng', 'statu', 'sever', 'week', 'onlin', ""haven't"", 'heard', 'back.', 'help', 'with', 'this?']"
-1,"['just', 'tri', 'book', 'ticket', 'face', 'super', 'broken', 'styling.', ""don't"", 'worry,', ""i'll"", 'keep', 'tri']"
0,"['mani', 'thank', 'follow.', '#ourprincess', '#freyasfund', '#usa', '#bandi', 'look', 'help😍', '💗🇬🇧💗🇺🇸💗']"
0,"['nice,', 'lofti', 'view', '#silverstatu']"
-1,"['appli', 'statu', 'match', 'confirm', 'email', 'same', 'day.', 'still', 'news', 'though.', 'guy', 'have', 'drop', 'ball', 'late', 'flightli']"
0,['airlin']
0,"['help', '#ourprincess', 'need', 'some', 'help', '#usa', '🎀🇬🇧🎀🇺🇸🎀']"
1,"['ador', 'you,', 'look', 'forward', 'flight', 'austin', 'weeks.']"
1,"['glad', 'mentioned.', 'took', 'first', 'virgin', 'flight', 'year', 'back', 'transform', 'experience.']"
0,"['flight', 'book', 'problem', 'flight', 'uphold', 'statu', 'match.', 'tax', 'ticket', 'count', 'earn', 'statu', 'points?', '#statusmatch', '#virginamerica']"
-1,"['tri', 'check-in...but', 'look', 'like', 'your', 'site', 'down?']"
-1,"['spend', 'birthday', 'night', 'with', 'you,', 'dal-dca.', 'home!']"
-1,"['sent', 'coupl', 'messag', 'email', 'provid', 'avail.', 'will', 'again', 'next', 'year.', 'cheers.']"
1,"['first', 'time', 'fli', 'virgin,', 'went', '#sanfrancisco', '.thank', 'smooth', 'ride.', 'easili', 'airline!']"
-1,"['seriously,', 'though.', 'will', 'there', 'direct', 'flight', 'from', 'sfo-fll', 'may???']"
-1,"[""it'"", 'fine.', 'alreadi', 'done', 'with', 'purchase.', 'should', 'just', 'most', 'through', 'then', 'back']"
-1,"['realli', 'experi', 'hope', 'forc', 'check', 'small', 'carri', 'noth', 'empti', 'cabin', 'space', 'board']"
-1,"['wjere', 'luggag', 'slow']"
0,"['jump', 'into', '#dalla', '#austin', 'market']"
-1,"['spoke', 'with', 'repres', 'that', 'offer', 'solution,', 'loyal', 'custom', 'fli', 'well']"
-1,"['deepli', 'disappoint', 'that', 'your', 'birthday', 'promo', 'appli', 'trip', 'book', 'mere', 'day', 'befor', 'receiv', 'email']"
-1,"['what', 'happen', 'direct', 'flight', 'from', 'sfo-fll?', 'look', 'may,', 'onli', 'connect', '#help', '#dontdothistom']"
0,"['help?', 'left', 'blazer', 'koopl', 'jacket', 'second', 'seat', 'from', 'right', 'gate', 'lax..', 'flight']"
0,"['partner', 'with', 'checkout', 'mobil', 'payment', 'method', 'help', 'boost', 'mobil', 'convers', 'rate', '#etailwest', '#payment', '#visa']"
1,"['just', 'promot', 'product', 'all,', 'problem', 'with', 'southwest', 'recommend', 'noneoth', 'than', 'best!']"
1,"['love', 'guys,', 'some', 'direct', 'rout', 'aus!']"
0,"['would', 'like', 'help', 'with', 'some', 'flight', 'please.']"
0,"['bruh', 'turn', 'down', 'what.', '#vxsafetydance”']"
1,"['course!', 'work', 'obsess', 'with', 'entir', 'virgin', 'family!!']"
1,"['first', 'time', 'fli', 'with', 'tonight']"
0,"['dig', 'swanki', 'pink', 'mood', 'light', 'dure', 'flight', 'from', 'sfo.', 'just', 'need', 'cabaret', 'singer.', 'think', 'about']"
0,"['done,', 'need', 'receipt', 'asap.', 'could', 'pleas', 'help?', '#150219-000114']"
-1,"['have', 'emboss', 'badg', 'patch', 'superior', 'one', 'current', 'using.']"
-1,"['vx399', 'from', 'dirti', 'plane', 'your', 'standards.']"
-1,"['flight', 'vx399', 'head', 'from', 'dirtiest', 'plane', 'have', 'ever', 'been', 'great', 'airline.']"
1,"['squar', 'away.', 'someon', 'pick', 'soon', 'tweeted.', 'should', 'have', 'tweet', 'sooner.']"
-1,"['your', 'avi', 'rental', 'continu', 'button', ""doesn't"", 'work', 'your', 'websit', 'book', 'car.', 'tri', 'time', 'phone.', 'thi', 'sucks!']"
-1,"['delay', 'to10.30!!']"
-1,"['current', 'minut', 'be', 'hold', 'with', 'cust.', 'service.', 'need', 'anyth', 'child', 'reservation?']"
0,"['add', 'pillow', 'instead', 'lie-flat', 'seat', 'first', 'class', 'arm', 'race']"
1,"['course.', 'have', 'celebrating!”', 'thanks!', 'happi', 'chines', 'year!']"
1,"['flight', 'book', 'problem', 'last', 'second', 'flight', 'next', 'week', 'from', 'sfo-', 'chanc', 'want', 'gift', 'promo', 'code', 'sinc', 'love', 'guy']"
-1,"['comen', 'bank', 'joke!', 'pleas', 'change.', 'noth', 'constant', 'problem', 'with', 'thi', 'bank']"
0,"['just', 'did,', 'have', 'also']"
1,"['grandma', ""ella'"", '80th,', 'would', '&lt;3', 'bday', 'greet', 'from', 'your', 'flight', 'crew!', 'stewardess', 'eastern', 'airlines.']"
1,"['just', 'bought', 'dalla', 'rout', 'thank', 'ad', 'that!', 'love', 'airlin', '&amp;', 'websit', 'best', 'transact', 'site', 'ever']"
0,"['anytime,', 'sugafly.']"
1,"['gave', 'credit', 'late', 'flight', 'flight', 'yesterday.', 'great', 'servic', '!!!!', ""that'"", 'moment!', 'unexpect', 'gesture!']"
0,"['need', 'receipt', 'flight', 'change.', 'send', 'one?']"
-1,"['submit', 'statu', 'match', 'request', 'while', 'back', 'still', 'haven’t', 'heard!', 'fli', 'monday.', 'look', 'accelerate?']"
1,"['their', 'safeti', 'video', 'love', 'first', 'cross', 'countri', 'flight.', '#livewelltravel', '#sytycd']"
1,"['that', ""doesn't"", 'look', 'look', 'yummy!']"
0,"['say', '#southwest', '&amp;', '#jetblu', 'have', 'stray', 'from', 'cost', 'model.']"
0,"['brilliant', 'brisk', 'boston', 'vx363']"
0,"['atlant', 'plough', 'lone', 'furrow', '#middleeast']"
0,"['atlant', 'plough', 'lone', 'furrow', '#middleeast']"
0,"['atlant', 'plough', 'lone', 'furrow', '#middleeast']"
1,"['omg😍😍', 'nonstop', 'dalla', 'austin', 'virgin✨😱✈️']"
1,"['your', 'plane', 'realli', 'pretty.', 'just', 'thought', 'should', 'know', 'that.']"
0,"['when', 'fli', 'hawaii']"
-1,"['pull', 'hair', 'tri', 'book', 'flight', 'with', 'your', 'site', ""doesn't"", 'work', 'iphon', ""ipad.don't"", 'have', 'comput', '#help']"
1,['thank']
-1,"['some', 'help', 'with', 'support', 'ticket?', ""it'"", 'been', 'days....', 'incident:', '150202-000419', 'thank', 'you!']"
1,"['good', 'home', '#texa', '#moodlight']"
-1,"['cannot', 'even', 'open', 'laptop', 'seat', 'paid', 'premium', 'this?!!', 'here!']"
-1,"['seat', 'cannot', 'even', 'open', 'laptop;', 'paid', 'extra', 'thi', 'seat!!']"
0,"['onli', 'guy', 'were', 'start', 'those', 'flight', 'month!', 'guess', 'still', 'road', 'trip']"
1,"['thank', 'that.', 'been', 'need', 'make', 'those', 'austin', 'trip', 'from', 'dca,', ""you'v"", 'come', 'through!']"
0,"['announc', 'rout', 'austin', 'w/fare', 'from', '$39/way.']"
0,"['really?', 'sprint?', 'thought', 'guy', 'were', ""'kewl'!""]"
1,"['thi', 'cool!', 'never', 'been', 'plane', 'will!!']"
0,"['should', 'have', 'dollar', 'lax-la', 'fares!!!']"
1,"['great.', 'well', 'deserved.']"
-1,"['info.com', 'email', 'address', 'contact', 'password', 'reset', 'email', ""doesn't"", 'exist.', 'email', 'bounce.']"
-1,"['statu', 'match', 'week', 'have', 'gone', 'news.flt', 'next', 'week', 'hope', 'will', 'count', 'toward', 'requirement.', 'cust', 'help!!!']"
-1,"['your', 'websit', 'suck', 'donkey', 'dicks.', 'just', 'thought', 'should', 'know.', 'best.']"
0,"['should', 'still', 'develop', 'then', 'will', 'favorit', 'airline.']"
-1,"['crap', 'channel', 'which', 'watch']"
1,['thanks!']
0,"['channel', 'thi', 'year?']"
0,"['onli', 'thing', 'passbook', 'virgin', 'mobil', 'mexico.', 'integrate?']"
1,"['giant', 'virgin', 'america.', 'match', 'made', 'heaven.']"
1,"['thank', 'goodness!!', 'also,', 'friday,', 'nwk&gt;sf..', 'boom!']"
-1,"['come', ""don't"", 'have', 'iphon', 'app?', 'still', 'use', 'make', 'wast', 'paper.']"
-1,"['your', 'back', 'seat', 'entertain', 'system', 'doe', 'accept', 'credit', 'card', 'that', 'have', 'apostroph', 'surname.', '#apostrophefail']"
-1,"['when', 'will', 'slot', 'instead', 'today?', 'ad', 'make', 'thi', 'less', 'like']"
0,"['help', 'step', 'game!', '#tindertip', '#tinderchamp']"
1,"['peopl', 'product!', 'thing', 'charg', 'herbal', 'black', 'tea?', 'caffein', 'drinker']"
1,"['thank', 'you!', ""y'all"", 'soon!', 'excit', 'expans', 'destinations.', 'spread', 'those', 'wings!']"
0,"['announc', 'nonstop', 'connect', '&amp;', 'intro:']"
0,"['add', 'austin-dalla', 'love', 'field', 'route.']"
-1,"['learn', 'longer', '&gt;', 'phl.', 'hope', 'returns!']"
0,"['tweet', 'cancel', 'flight/chng', 'flight?', 'rebook', 'under', 'your', 'affiliates?', 'afiliates?']"
1,"['most', 'incred', 'custom', 'servic', ""i'v"", 'ever', 'experienced!', 'refreshing!']"
0,"['now,', 'when', 'will', 'virginamerica', 'come', 'philadelphia', '(phl).']"
1,"['dreaming?', 'realli', 'just', 'open', 'rout', 'between', 'dalla', 'austin?!', 'doe', 'thi', 'mean', 'houston', 'might', 'next?']"
1,['final']
0,"['start', '5xweekli', '#a319', 'flight', 'from', '#dalla', '#austin', '28apr', '#avgeek']"
0,"['nice', 'expand', 'texa', ""don't"", 'forget', 'about', 'here', '#sandiego.', 'would', 'love', 'more', 'flight', 'here!']"
-1,"['kinda', 'suck', 'earphon', 'jack', ""didn't"", 'work', 'flight.', 'they', 'want', 'look', 'into', 'that', 'futur', 'passeng']"
-1,"['veri', 'poor', 'experience.', 'first', 'comput', 'problem', 'seat', 'malfunction.', 'stuck.', 'miss', 'meet', 'diego.']"
0,"['battl', 'rout']"
1,"['#thankyou', 'dal-au', 'rout', 'make', 'day!!!!']"
1,"['awesom', 'deal', 'dal-au', 'onli', 'each', 'way!']"
0,"['miss', '#nerdbird', 'jose']"
1,"['love', 'take', 'their', 'backyard!', 'consum', 'when', 'competes.']"
1,"['fli', 'from', 'love', 'austin', 'now.', 'that', 'most', 'excel', 'news.']"
0,"['make', 'everi', 'plane', 'with', '#nerdbird?', 'should', 'austin', 'onli', 'get', 'nerd', 'love?']"
0,"['pleas', 'more', 'frequenc', 'portland']"
1,"['congrat', 'route!']"
-1,"['tri', 'that.', 'offer', 'charg', 'addit', 'ticket', 'strand', 'until', 'thurs.', 'time,', 'last', 'time.']"
0,"['help', 'with', 'flight', 'battl', 'cancer', 'need', 'treatment']"
-1,"['never', 'experi', 'before,', 'thi', 'took', 'cake.', 'extort', 'carri', 'item', 'well?']"
-1,"['spend', 'hour', 'worri', 'that', 'item', 'carryon', 'would', 'broken/stolen', 'sinc', ""couldn't"", 'carri', 'them', 'plane', 'lock', 'bag.']"
-1,"['group', 'told', 'there', 'more', 'room', 'bins.', 'when', 'plane,', 'room', 'least', 'bag', 'row!']"
-1,"['thank', 'make', 'flight', 'from', 'nightmar', 'forc', 'check', 'carri', 'gate.']"
-1,"['have', 'lot', 'flight', 'book', 'your', 'site', 'working!!!!', ""i'v"", 'been', 'phone', 'wait', 'over', 'minutes..........']"
1,"['about', 'flight', 'artisan', 'chees', 'wine', 'pairing.']"
0,"['doe', 'virgin', 'america', 'direct', 'from', 'seattl', 'boston?']"
1,"[""that'"", 'classy.']"
1,"['sure', 'your', 'jfk-lhr', 'flight', 'faster', 'than', '513mph', 'with', 'strong', 'tailwind.']"
1,"[""it'"", 'just', 't-minu', 'minut', 'until', 'elev', 'silver', 'upgrad', 'window', 'open', '#freeneversuck']"
0,"['save', 'some', 'tomorrow']"
-1,"['take', 'year', 'home', 'dallas?', 'your', 'shit', 'together.']"
0,"['club', 'virgin', 'bump', 'york']"
1,"['would', 'have', 'been', 'rough', 'trip', 'luckili', 'were', '#virginamerica', 'flight.', '#weather']"
0,"['that', '#thestarter??😁']"
0,"['...pleas', 'come', 'minneapoli', 'paul!']"
0,[]
1,"['anoth', 'perfect', 'flight.', 'come', 'your', 'planes,', 'visor', 'stay', 'down?', 'other', 'carrier', 'make', 'rais', 'them?']"
1,"['nice', 'steel', 'might', 'faster,', 'have', 'wifi', 'just', 'saying.', '#sciencebehindtheexperi']"
1,"['love', 'danc', 'littl', 'richard.', 'cool', 'beans.']"
1,"['don’t', 'passbook', 'still', 'love', 'though', '&lt;3', 'i’ll', 'just', 'email', 'future.']"
1,"['thank', 'free', 'birthday', 'points!', ""y'all"", 'right', 'with']"
0,"['have', 'applic', 'ios?', 'look', 'onli', 'virgin', 'mexico', '&lt;/3']"
-1,"['steel', 'fli', 'more', 'citi', 'though...and', 'with', 'more', 'frequenc', 'too.']"
1,"['thank', 'much', 'sharing.', 'just', 'ad', 'site']"
0,"['good', 'point!']"
0,"['heard', 'virgin', 'mobil', 'hotspot']"
0,"['chees', 'plate', 'flight', 'too.']"
0,"['your', 'flights?']"
1,"['segway', 'best', 'part', 'thi', 'whole', 'infographic!']"
1,"['there', 'plan', 'short', 'haul', 'airlin', 'europe?', 'would', 'defiantli', 'with', 'guy']"
1,"['wifi', 'better', 'seating.']"
0,"['come', 'onli', 'network', 'channel', ""don't"", 'have?']"
-1,"['start', 'flight', 'with', 'scold', 'use', 'overhead', 'that', 'then', 'offer', 'person', 'seat', 'next']"
1,"['onli', 'great,', 'return', 'call', 'after.', ""couldn't"", 'more.', '#myvxexperi']"
-1,"['while', 'other', 'airlin', ""weren't"", 'cancel', 'flight', 'flight', 'into', 'bos,', 'help', 'their', 'custom', 'home,', 'virgin', 'say', 'good', 'luck!']"
0,"['dear', 'virgin', 'customer,', 'while', ""you'r"", 'strand', 'day', '&amp;', '$1000cost-', ""we'll"", 'veri', 'least', 'accommod', 'you!']"
0,"['should', 'thi', 'their', 'next', 'airlin', 'commerci']"
-1,"['group', 'virgin', 'with', 'other', 'now.', 'weather', 'expos', 'their', 'actual', 'serv', 'model.', 'never', 'flight', 'book', 'problem', 'with', 'virgin', 'again!']"
-1,"['travel', 'affect', 'boston', 'storm,', 'shock', ""virgin'"", 'complet', 'apathi', 'toward', 'their', 'customers.']"
-1,"['reason', 'thi', 'there', 'someon', 'differ', 'should', 'contact', 'contact', 'definit', 'answer?']"
-1,"['tri', 'make', 'chang', 'advanc', '(not', 'just', 'hour', 'prior)…tri', 'onlin', 'earlier', 'want', '$300', 'chang', 'fees.']"
1,"['loyal', 'that', 'drive', '#nyc', 'from', '#pa,', 'virgin,', 'sinc', '#philli', 'flight']"
0,"['chang', 'from', 'main', 'cabin', 'main', 'cabin', 'select', 'same', 'flight)', 'without', 'pay', 'chang', 'penalty?']"
1,"['guy', 'perfect', 'always!', '&lt;3', '#wervirgin']"
1,"['thanks!', ""y'all"", 'have', 'some', 'best', 'custom', 'servic', 'left', 'industry.']"
0,"['give', 'silver', 'statu', 'months?']"
1,"['realli', 'wish', ""you'd"", '#fargo', 'those', 'fare', 'amaz']"
-1,"['mood', 'light', 'point🙌', 'reclin', 'seat,', 'kickin', 'feet💤']"
-1,"['flight', '(6000)', 'schedul', 'departur', 'still', 'say', 'time', 'plane', 'gate.', 'updat', 'long', 'delay?']"
-1,"['group', 'their', 'cancel', 'flightlat', 'fee', 'waiv', ""can't"", 'becaus', 'ticket', 'book', '2/18?', 'your', 'rep', 'were', 'help', 'either']"
0,"['there', 'sign', 'bonus', 'enrol', 'elevate?']"
1,"['just', 'newark', 'home', 'your', 'folk', 'incred', '#letsgohom']"
0,"['morning.', 'have', 'question', 'regard', 'elev', 'point', '&amp;', 'flight', 'you?']"
0,"['still', 'wait']"
0,"['wonder', 'guy', 'reciev', ""we'r"", 'abl', 'potenti', 'respond', 'asap']"
1,"['fli', 'after', 'look', 'awesom', 'movi', 'lineup', 'actual', 'wish', 'long', 'haul.']"
0,"['book', 'town', 'with', 'fare', 'from', '$59/way', '(+restr).']"
1,['thank']
1,"['thank', 'take', 'care', 'that', 'mr!!', 'happi', 'customer.']"
-1,"['still', 'refund', 'word', 'pleas', 'resolv', 'thi', 'issu', 'your', 'cancel', 'flightl', 'flight', 'useless', ""assistant'"", 'trip.']"
-1,"['delay', 'lack', 'crew', 'delay', 'again', 'becaus', ""there'"", 'long', 'line', 'deicing...', 'still', 'need', 'improv', 'servic', '#unit']"
1,"['thank', 'fill', 'out.', ""how'"", 'luck', 'with', 'this?', 'common?']"
-1,"['your', 'eri-ord', 'express', 'connect', 'huge', 'popular', 'onli', 'could', 'have', 'eri-ewr', 'hop!']"
0,"['even', 'intern', 'flight', 'glasgow', 'u.s.?', 'then', 'what', 'about', 'orlando', 'newark?', 'mins?']"
-1,"['think', 'board', 'flight', 'au1066', 'early?', 'think']"
0,"['understand,', ""it'"", 'tough', 'when', 'there', 'airport', 'seriou', 'risk', 'accident.', ""it'"", 'steep', 'price.']"
-1,"['gate', 'agent', 'hook', 'with', 'altern', 'flights.', 'have', 'prevent', 'constant', 'issues,', 'that', 'would', 'rock.']"
0,"['fli', 'gla-mco', 'weeks.', 'long', 'have', 'airport', 'befor', 'departur', 'both', 'intern', 'domestic?']"
1,['thank']
1,"['thanks.', 'same', 'ticket.']"
0,"['not?', 'policy?']"
-1,"['worst.', 'nonrefund', 'first', 'class', 'tickets?', 'becaus', 'when', 'select', 'global/fc', 'their', 'system', 'auto', 'select', 'economi', 'w/upgrade.']"
-1,"['day', 'befor', 'flight', ""can't"", 'transfer', 'tix.', 'flaw', 'secur', 'logic.', 'flaw', 'custom', 'servic']"
-1,"['start', 'claim', '8-10', 'week', 'unrealistic,', 'realli', 'suppos', 'that', 'long', 'with', 'seat', 'child.ridiculous!']"
1,"['follow', 'pleas', 'thi', 'airlin', 'beautiful']"
0,"[""don't,"", 'sure', 'unit', 'have', 'info', 'system.']"
-1,"['seat', 'lost', 'should', 'just', 'reimburs', 'one,', 'thi', 'pair', 'shoes,', ""it'"", 'necess', 'child']"
